0 1 2
9 188 7
9 189 8
9 193 10
9 194 1
9 195 9
9 197 4
9 198 4
9 202 9
9 203 2
9 208 9
9 212 4
9 213 5
9 215 4
9 218 1
9 219 4
9 220 3
9 222 1
9 223 6
9 224 4
9 225 10
9 227 3
9 229 8
9 230 10
9 232 2
9 234 8
9 237 3
9 239 9
9 241 2
9 243 10
9 245 7
9 247 1
9 248 1
9 250 8
9 251 5
9 255 9
9 257 2
9 260 2
9 262 5
9 264 5
9 267 4
9 268 8
9 269 10
9 274 6
9 275 9
9 279 2
9 280 5
9 281 1
9 282 9
9 284 9
9 285 10
9 286 4
9 295 6
9 297 9
9 299 2
9 300 10
9 301 6
9 304 7
9 308 3
9 309 2
9 311 9
9 312 1
9 314 7
9 318 5
9 322 5
9 327 2
9 328 5
9 332 6
9 333 1
9 337 10
9 338 5
9 344 8
9 347 8
9 348 4
9 350 5
9 354 6
9 355 2
9 356 6
9 358 2
9 361 1
9 364 5
9 365 4
9 369 8
9 370 1
9 371 8
9 374 3
9 377 3
9 382 1
9 383 6
9 384 6
9 387 1
9 388 3
9 391 1
9 395 3
9 396 1
9 400 7
9 401 8
9 402 5
9 405 6
9 406 5
9 407 1
9 408 1
9 409 3
9 410 9
9 411 2
9 412 7
9 413 4
9 416 2
9 417 10
9 419 2
9 420 5
9 421 4
9 422 2
9 424 10
9 426 1
9 427 7
9 429 3
9 431 7
9 435 6
9 437 4
9 441 2
9 443 5
9 445 7
9 448 9
9 452 2
9 455 3
9 460 3
9 462 7
9 463 4
9 467 8
9 468 4
9 473 5
9 474 3
9 478 3
9 481 10
9 482 4
9 483 7
9 484 7
9 485 2
9 492 4
9 0 8
9 3 7
9 4 6
9 6 2
9 7 7
10 11 2
10 15 7
10 16 5
10 18 8
10 22 5
10 24 10
10 25 2
10 27 9
10 32 8
10 36 10
10 39 2
10 40 6
10 42 8
10 43 5
10 47 6
10 52 10
10 54 1
10 56 10
10 57 5
10 58 7
10 61 5
10 65 7
10 66 10
10 67 2
10 68 7
10 69 8
10 70 7
10 76 6
10 78 7
10 79 9
10 81 4
10 82 1
10 85 9
10 87 3
10 90 5
10 91 6
10 93 7
10 96 10
10 100 6
10 101 3
10 108 3
10 109 10
10 111 3
10 112 4
10 113 9
10 114 8
10 115 3
10 116 5
10 118 2
10 120 5
10 121 2
10 122 1
10 124 8
10 127 10
10 129 4
10 131 10
10 132 1
10 133 2
10 134 5
10 135 4
10 137 8
10 138 9
10 139 8
10 143 5
10 144 1
10 148 1
10 152 10
10 153 6
10 154 7
10 155 2
10 156 5
10 157 2
10 160 1
10 163 8
10 167 2
10 169 3
10 170 3
10 171 9
10 173 6
10 174 5
10 178 6
10 182 4
10 184 2
10 185 3
10 187 2
10 189 2
10 190 9
10 191 10
10 195 3
10 196 10
10 197 9
10 198 9
10 199 6
10 201 2
10 202 7
10 205 4
10 206 3
10 208 10
10 210 8
10 212 7
10 213 2
10 214 8
10 215 3
10 218 1
10 222 9
10 224 3
10 226 2
10 227 4
10 228 2
10 229 7
10 232 5
10 238 3
10 241 8
10 244 3
10 245 6
10 248 8
10 250 4
10 252 6
10 254 3
10 259 5
10 265 5
10 266 2
10 269 2
10 271 10
10 272 10
10 274 1
10 275 4
10 281 2
10 283 2
10 286 10
10 287 6
10 288 9
10 292 5
10 295 6
10 296 9
10 303 7
10 304 7
10 305 10
10 306 10
10 308 10
10 309 10
10 310 3
10 311 5
10 314 7
10 315 8
10 316 8
10 317 7
10 318 8
10 319 4
10 322 5
10 326 3
10 327 9
10 330 8
10 332 4
10 333 6
10 334 4
10 336 5
10 338 5
10 341 9
10 343 7
10 344 6
10 345 3
10 347 6
10 349 7
10 350 3
10 352 9
10 353 5
10 354 7
10 355 3
10 356 4
10 357 3
10 358 7
10 368 3
10 369 10
10 371 6
10 372 9
10 373 8
10 375 5
10 378 2
10 379 6
10 380 4
10 381 9
10 385 6
10 387 6
10 388 1
10 391 4
10 392 5
10 394 5
10 395 2
10 397 10
10 398 1
10 401 9
10 403 9
10 404 4
10 407 2
10 408 6
10 409 3
10 410 8
10 411 10
10 412 2
10 413 6
10 416 8
10 417 4
10 418 1
10 420 4
10 422 3
10 427 5
10 428 1
10 429 5
10 431 7
10 433 1
10 436 3
10 438 5
10 439 6
10 440 2
10 441 1
10 442 5
10 444 10
10 445 4
10 448 4
10 452 8
10 453 4
10 454 1
10 456 7
10 460 1
10 461 1
10 463 9
10 464 9
10 465 9
10 467 7
10 468 6
10 474 10
10 475 9
10 476 1
10 477 4
10 479 2
10 480 1
10 481 8
10 482 6
10 483 4
10 484 2
10 485 3
10 486 5
10 487 10
10 488 2
10 491 3
10 492 2
10 493 6
10 494 4
10 499 5
10 1 2
10 4 8
10 5 10
10 6 3
11 12 8
11 14 8
11 15 10
11 18 2
11 20 6
11 21 6
11 22 8
11 23 7
11 24 10
11 27 4
11 28 3
11 30 1
11 31 4
11 33 5
11 35 1
11 36 6
11 38 5
11 41 7
11 43 9
11 44 1
11 46 2
11 49 2
11 52 10
11 53 7
11 55 7
11 56 4
11 57 9
11 58 10
11 60 1
11 64 6
11 65 10
11 66 4
11 68 6
11 69 9
11 71 5
11 72 4
11 73 5
11 74 6
11 76 2
11 77 1
11 79 6
11 81 7
11 83 5
11 85 6
11 88 8
11 89 8
11 94 10
11 96 6
11 97 1
11 98 3
11 104 6
11 105 8
11 106 1
11 107 9
11 108 2
11 111 4
11 115 6
11 117 1
11 118 5
11 119 8
11 120 7
11 121 10
11 123 6
11 125 2
11 126 9
11 132 8
11 139 7
11 141 10
11 147 3
11 148 4
11 151 8
11 154 8
11 155 3
11 158 6
11 165 1
11 167 1
11 169 9
11 170 10
11 173 7
11 176 1
11 178 7
11 179 8
11 185 2
11 186 1
11 187 4
11 188 6
11 191 7
11 194 2
11 195 8
11 196 7
11 197 3
11 198 10
11 200 10
11 202 6
11 204 6
11 206 9
11 207 1
11 208 5
11 210 3
11 211 5
11 212 1
11 213 7
11 214 6
11 216 9
11 217 2
11 223 3
11 228 5
11 229 10
11 232 1
11 233 1
11 234 8
11 236 4
11 239 9
11 241 4
11 245 9
11 250 3
11 251 2
11 253 4
11 257 1
11 261 7
11 265 9
11 269 3
11 270 2
11 271 8
11 272 8
11 274 6
11 278 6
11 279 3
11 280 10
11 282 7
11 283 7
11 284 9
11 286 9
11 289 3
11 290 4
11 291 9
11 292 6
11 293 4
11 296 2
11 297 1
11 298 9
11 300 8
11 303 7
11 305 8
11 306 3
11 308 4
11 310 4
11 312 6
11 313 3
11 315 8
11 317 5
11 318 9
11 319 4
11 320 8
11 322 7
11 323 4
11 324 2
11 328 5
11 329 5
11 330 1
11 331 4
11 332 5
11 334 7
11 336 7
11 337 1
11 345 1
11 347 10
11 349 9
11 350 10
11 352 10
11 354 2
11 357 4
11 359 9
11 360 10
11 362 3
11 367 9
11 374 3
11 376 3
11 377 3
11 379 10
11 382 5
11 384 1
11 385 8
11 387 6
11 393 3
11 394 1
11 395 1
11 400 1
11 401 9
11 403 4
11 405 1
11 407 8
11 408 8
11 411 9
11 412 4
11 414 10
11 415 7
11 417 8
11 418 1
11 420 2
11 422 5
11 424 3
11 425 5
11 429 10
11 433 8
11 436 7
11 439 9
11 440 10
11 446 7
11 447 8
11 449 7
11 451 10
11 452 8
11 453 2
11 454 1
11 455 8
11 456 7
11 463 5
11 465 1
11 466 6
11 469 5
11 472 5
11 476 1
11 477 9
11 478 10
11 479 7
11 480 1
11 481 3
11 482 8
11 489 7
11 490 7
11 492 5
11 493 2
11 494 9
11 496 10
11 497 6
11 498 3
11 499 2
11 1 5
11 2 4
11 4 9
11 5 10
11 7 9
11 10 10
12 15 6
12 16 7
12 17 1
12 18 10
12 19 3
12 21 8
12 22 3
12 23 4
12 24 6
12 25 3
12 26 10
12 27 6
12 28 6
12 30 5
12 31 5
12 32 10
12 38 6
12 39 8
12 41 4
12 42 3
12 43 5
12 45 10
12 46 8
12 47 1
12 50 7
12 51 10
12 53 3
12 55 10
12 57 5
12 59 2
12 60 7
12 61 4
12 63 2
12 64 4
12 67 1
12 70 9
12 74 6
12 77 9
12 78 8
12 84 1
12 85 10
12 86 6
12 87 10
12 88 8
12 92 2
12 93 7
12 95 6
12 96 1
12 99 1
12 100 6
12 101 4
12 102 5
12 105 2
12 106 10
12 108 9
12 110 7
12 112 5
12 117 7
12 118 3
12 121 8
12 123 4
12 124 5
12 125 3
12 127 2
12 128 5
12 129 1
12 133 5
12 134 10
12 135 9
12 136 9
12 141 7
12 142 6
12 144 1
12 147 4
12 150 8
12 151 5
12 152 1
12 155 2
12 156 1
12 157 2
12 159 4
12 160 7
12 162 4
12 163 3
12 165 2
12 166 7
12 167 7
12 168 8
12 170 9
12 171 3
12 174 8
12 175 4
12 176 2
12 177 8
12 179 5
12 182 10
12 186 6
12 187 8
12 189 2
12 195 7
12 196 3
12 197 6
12 198 4
12 202 3
12 205 6
12 206 5
12 208 9
12 209 10
12 210 7
12 211 2
12 213 10
12 215 10
12 217 10
12 219 2
12 221 8
12 222 3
12 224 3
12 225 5
12 226 9
12 227 3
12 229 1
12 232 1
12 233 9
12 235 7
12 236 1
12 237 7
12 239 3
12 240 3
12 246 7
12 247 5
12 250 5
12 252 7
12 255 6
12 259 9
12 261 4
12 263 1
12 267 1
12 268 5
12 269 3
12 270 5
12 271 1
12 277 4
12 278 1
12 282 3
12 285 7
12 286 9
12 287 3
12 288 3
12 291 5
12 293 4
12 294 1
12 296 9
12 297 2
12 298 9
12 301 6
12 304 2
12 307 7
12 309 5
12 310 1
12 311 6
12 313 5
12 315 1
12 322 3
12 324 1
12 326 1
12 327 5
12 328 7
12 329 1
12 330 9
12 332 6
12 336 5
12 339 5
12 342 4
12 344 8
12 347 5
12 348 6
12 349 9
12 350 4
12 352 3
12 357 2
12 358 6
12 363 4
12 365 9
12 369 5
12 373 6
12 374 4
12 375 9
12 376 6
12 377 3
12 382 3
12 383 10
12 387 8
12 388 8
12 389 6
12 393 5
12 394 5
12 395 10
12 398 10
12 400 6
12 403 3
12 405 9
12 407 2
12 409 7
12 410 6
12 412 2
12 414 9
12 415 10
12 419 3
12 420 5
12 421 6
12 423 9
12 424 4
12 429 9
12 435 5
12 436 6
12 442 7
12 445 10
12 450 3
12 451 6
12 452 9
12 455 1
12 456 6
12 457 6
12 459 5
12 460 3
12 461 2
12 462 10
12 471 9
12 472 10
12 473 2
12 474 2
12 479 5
12 483 2
12 484 4
12 485 2
12 486 8
12 488 6
12 490 3
12 492 7
12 493 4
12 494 9
12 496 2
12 497 7
12 498 8
12 499 3
12 0 4
12 2 8
12 4 3
12 6 5
12 7 4
12 9 2
12 11 1
13 14 9
13 15 5
13 16 4
13 18 3
13 19 10
13 21 4
13 22 3
13 23 10
13 24 9
13 25 1
13 28 6
13 29 3
13 30 7
13 33 9
13 34 6
13 36 10
13 38 5
13 41 1
13 42 9
13 43 1
13 45 9
13 46 10
13 53 5
13 54 6
13 55 1
13 58 5
13 60 10
13 62 2
13 63 5
13 65 3
13 67 9
13 68 7
13 71 5
13 72 10
13 73 3
13 79 1
13 87 5
13 88 6
13 90 1
13 91 2
13 93 1
13 94 9
13 95 1
13 96 1
13 97 3
13 99 9
13 100 2
13 104 3
13 108 7
13 109 4
13 112 1
13 114 7
13 115 3
13 116 3
13 117 3
13 120 7
13 123 5
13 125 6
13 126 8
13 130 5
13 132 10
13 134 7
13 137 9
13 139 10
13 140 1
13 141 3
13 142 10
13 144 6
13 145 3
13 146 8
13 147 1
13 149 7
13 151 4
13 157 9
13 159 10
13 160 2
13 165 10
13 167 7
13 171 10
13 172 8
13 173 4
13 175 2
13 176 9
13 177 6
13 179 8
13 180 5
13 182 8
13 184 9
13 185 5
13 186 10
13 188 7
13 189 7
13 191 10
13 192 1
13 193 7
13 197 9
13 198 5
13 199 7
13 200 4
13 201 7
13 203 3
13 207 6
13 210 4
13 211 3
13 213 3
13 215 8
13 218 4
13 220 4
13 224 9
13 226 1
13 228 8
13 232 6
13 237 2
13 238 7
13 240 7
13 241 10
13 242 8
13 244 3
13 253 1
13 254 8
13 255 4
13 257 2
13 259 4
13 260 7
13 261 1
13 262 1
13 263 5
13 264 5
13 266 8
13 267 5
13 271 9
13 272 6
13 273 5
13 275 6
13 276 5
13 278 8
13 279 3
13 284 8
13 285 2
13 286 3
13 288 9
13 291 10
13 296 9
13 298 3
13 302 8
13 303 7
13 304 7
13 305 5
13 306 5
13 308 1
13 311 8
13 316 5
13 319 9
13 325 5
13 327 8
13 329 7
13 331 5
13 332 7
13 334 4
13 335 2
13 336 4
13 338 5
13 341 3
13 342 5
13 348 2
13 349 4
13 350 4
13 352 1
13 353 7
13 355 4
13 356 1
13 357 4
13 359 4
13 360 1
13 361 4
13 362 9
13 363 5
13 364 7
13 365 5
13 367 7
13 368 9
13 369 3
13 370 5
13 372 4
13 374 7
13 376 2
13 377 2
13 378 3
13 381 6
13 382 3
13 385 9
13 389 1
13 398 1
13 399 5
13 403 8
13 405 7
13 407 2
13 408 4
13 409 8
13 410 8
13 413 3
13 414 9
13 415 3
13 418 4
13 419 8
13 420 4
13 422 4
13 423 1
13 428 7
13 430 4
13 431 1
13 432 4
13 438 3
13 440 9
13 442 7
13 444 9
13 448 10
13 449 2
13 450 9
13 451 5
13 453 10
13 454 6
13 455 6
13 458 8
13 460 7
13 461 7
13 462 5
13 464 4
13 466 10
13 469 6
13 470 1
13 471 3
13 472 6
13 474 6
13 477 1
13 482 8
13 488 8
13 489 1
13 490 2
13 491 2
13 492 3
13 493 1
13 494 7
13 496 10
13 1 3
13 4 8
13 6 7
13 7 7
13 8 3
13 9 10
13 10 3
13 12 8
14 15 4
14 17 2
14 19 9
14 22 7
14 23 1
14 25 4
14 26 8
14 27 10
14 29 8
14 33 9
14 34 1
14 37 2
14 38 1
14 39 8
14 40 8
14 43 6
14 44 2
14 46 9
14 47 8
14 49 10
14 50 5
14 51 6
14 53 2
14 55 1
14 56 3
14 57 3
14 58 2
14 59 10
14 60 10
14 62 10
14 63 1
14 64 3
14 65 9
14 66 5
14 69 6
14 73 5
14 74 1
14 79 2
14 81 8
14 83 5
14 84 6
14 86 10
14 88 10
14 89 7
14 90 6
14 92 2
14 93 4
14 96 5
14 98 1
14 99 3
14 100 6
14 101 4
14 102 7
14 106 10
14 107 7
14 108 3
14 110 3
14 111 3
14 112 3
14 116 5
14 117 4
14 118 10
14 119 6
14 120 3
14 122 5
14 123 10
14 124 5
14 125 2
14 126 1
14 128 5
14 129 5
14 130 7
14 131 1
14 132 7
14 134 6
14 135 5
14 136 7
14 138 10
14 139 6
14 140 4
14 141 7
14 143 2
14 144 4
14 145 10
14 147 6
14 148 9
14 153 6
14 154 9
14 156 3
14 158 6
14 159 7
14 160 4
14 162 4
14 163 9
14 164 8
14 166 5
14 167 4
14 169 1
14 171 2
14 173 3
14 177 4
14 178 7
14 180 3
14 181 2
14 183 2
14 185 10
14 187 8
14 188 9
14 189 9
14 190 6
14 192 1
14 194 5
14 195 4
14 197 8
14 198 10
14 199 6
14 200 7
14 208 1
14 210 5
14 212 5
14 214 3
14 215 10
14 216 6
14 217 1
14 218 9
14 220 5
14 223 9
14 224 6
14 225 4
14 228 7
14 230 7
14 231 3
14 232 7
14 235 1
14 236 6
14 237 7
14 241 6
14 242 2
14 244 10
14 246 9
14 247 3
14 249 10
14 250 1
14 251 5
14 252 7
14 253 6
14 256 1
14 258 1
14 259 4
14 261 2
14 262 6
14 264 4
14 266 5
14 268 4
14 270 3
14 273 6
14 274 7
14 275 6
14 276 5
14 277 8
14 278 5
14 279 8
14 280 10
14 284 10
14 288 2
14 289 10
14 290 2
14 292 4
14 293 5
14 296 3
14 301 5
14 302 7
14 304 1
14 305 4
14 307 5
14 310 7
14 312 5
14 315 9
14 316 5
14 318 4
14 321 7
14 323 5
14 324 7
14 325 4
14 326 3
14 328 9
14 329 10
14 330 2
14 331 3
14 332 6
14 336 10
14 338 6
14 339 2
14 344 8
14 346 10
14 349 10
14 353 7
14 356 2
14 358 6
14 361 4
14 365 7
14 370 1
14 371 5
14 372 2
14 373 4
14 377 8
14 378 5
14 381 2
14 382 5
14 383 3
14 384 6
14 386 4
14 388 7
14 389 3
14 394 3
14 397 4
14 402 7
14 403 9
14 404 9
14 409 2
14 413 9
14 415 1
14 416 9
14 417 5
14 418 2
14 420 5
14 422 5
14 425 2
14 426 3
14 427 9
14 428 5
14 429 10
14 431 4
14 432 4
14 436 6
14 437 7
14 440 4
14 441 1
14 443 8
14 444 3
14 448 10
14 451 2
14 453 6
14 454 3
14 455 8
14 456 7
14 459 3
14 460 8
14 463 9
14 464 9
14 467 5
14 468 8
14 469 5
14 471 9
14 474 2
14 475 5
14 476 6
14 480 6
14 481 10
14 483 7
14 484 5
14 486 5
14 487 2
14 489 8
14 490 1
14 492 4
14 494 3
14 497 8
14 499 2
14 1 9
14 4 4
14 5 5
14 6 10
14 8 7
14 9 6
14 11 3
14 12 1
14 13 10
15 21 4
15 25 2
15 29 5
15 32 10
15 39 10
15 40 1
15 44 7
15 47 1
15 48 6
15 49 6
15 51 5
15 53 7
15 55 2
15 56 2
15 61 10
15 65 2
15 71 3
15 72 9
15 73 6
15 74 9
15 75 2
15 78 2
15 83 4
15 84 2
15 85 2
15 86 1
15 88 1
15 89 2
15 92 9
15 97 2
15 101 10
15 102 1
15 108 8
15 109 2
15 110 6
15 111 8
15 112 6
15 116 9
15 117 9
15 120 4
15 121 6
15 122 2
15 128 1
15 132 5
15 134 5
15 135 9
15 136 7
15 137 8
15 138 10
15 139 2
15 140 4
15 143 1
15 144 9
15 145 10
15 147 9
15 150 10
15 152 4
15 153 2
15 160 4
15 163 3
15 165 2
15 166 2
15 167 9
15 170 6
15 171 7
15 173 6
15 175 10
15 176 2
15 179 9
15 180 10
15 181 2
15 182 8
15 183 4
15 184 10
15 185 9
15 187 2
15 188 1
15 190 7
15 191 10
15 194 6
15 196 6
15 197 9
15 198 1
15 199 1
15 200 9
15 201 1
15 203 1
15 204 4
15 205 3
15 206 10
15 207 8
15 210 9
15 213 4
15 215 3
15 216 9
15 217 10
15 218 6
15 220 4
15 221 1
15 222 2
15 225 4
15 227 7
15 229 8
15 231 6
15 233 3
15 234 2
15 235 9
15 237 5
15 238 5
15 239 7
15 244 5
15 247 9
15 249 10
15 251 6
15 252 10
15 253 7
15 254 5
15 258 10
15 266 5
15 272 2
15 273 5
15 275 8
15 276 3
15 279 8
15 280 4
15 281 3
15 282 7
15 284 6
15 286 7
15 287 8
15 288 9
15 289 7
15 293 9
15 294 1
15 295 2
15 296 5
15 298 7
15 301 7
15 305 6
15 306 7
15 308 1
15 309 2
15 311 3
15 312 4
15 319 3
15 320 6
15 322 1
15 323 3
15 326 9
15 327 8
15 328 3
15 331 1
15 335 9
15 337 4
15 340 6
15 341 10
15 345 2
15 346 9
15 348 4
15 349 1
15 351 4
15 352 3
15 353 2
15 354 5
15 355 9
15 358 1
15 359 8
15 361 1
15 362 1
15 366 1
15 367 8
15 368 5
15 369 10
15 371 5
15 376 6
15 378 8
15 379 6
15 383 5
15 384 8
15 385 4
15 386 10
15 388 3
15 389 10
15 393 4
15 398 1
15 399 9
15 401 4
15 403 1
15 404 4
15 405 4
15 406 9
15 408 8
15 410 8
15 412 8
15 413 6
15 414 8
15 415 5
15 416 10
15 418 2
15 426 1
15 427 2
15 429 4
15 430 6
15 432 1
15 433 1
15 437 6
15 440 5
15 441 8
15 446 5
15 448 1
15 449 10
15 451 10
15 452 2
15 453 1
15 455 3
15 458 1
15 459 5
15 461 2
15 462 3
15 465 9
15 467 7
15 470 4
15 471 6
15 472 9
15 477 3
15 479 2
15 480 2
15 481 6
15 482 3
15 483 10
15 484 5
15 485 10
15 489 1
15 491 8
15 492 8
15 495 1
15 2 10
15 7 10
15 10 2
15 12 8
15 13 1
15 14 6
16 17 1
16 18 2
16 27 5
16 28 5
16 31 4
16 32 5
16 34 4
16 35 3
16 36 5
16 37 5
16 38 7
16 42 7
16 43 5
16 44 9
16 46 9
16 49 4
16 50 10
16 51 5
16 52 1
16 55 8
16 56 5
16 57 10
16 58 9
16 59 1
16 61 4
16 72 4
16 73 10
16 74 3
16 75 4
16 76 7
16 77 9
16 79 7
16 81 10
16 82 2
16 84 2
16 88 9
16 89 7
16 91 7
16 92 4
16 94 1
16 98 8
16 99 10
16 100 9
16 104 9
16 106 1
16 114 8
16 116 5
16 118 9
16 119 5
16 121 7
16 126 10
16 129 1
16 130 2
16 133 5
16 135 5
16 137 7
16 138 1
16 143 4
16 144 6
16 146 6
16 147 8
16 148 1
16 149 5
16 150 4
16 152 8
16 155 10
16 156 1
16 157 4
16 159 8
16 160 6
16 164 9
16 166 9
16 168 7
16 169 9
16 170 5
16 171 1
16 174 10
16 175 4
16 177 8
16 178 6
16 181 3
16 183 5
16 186 10
16 191 5
16 192 2
16 194 2
16 195 3
16 197 5
16 199 10
16 202 6
16 203 8
16 206 2
16 207 10
16 208 5
16 210 1
16 211 1
16 212 7
16 215 3
16 217 2
16 219 1
16 220 6
16 221 3
16 223 5
16 225 9
16 226 6
16 230 3
16 231 6
16 232 5
16 233 3
16 236 7
16 237 2
16 238 7
16 241 10
16 242 1
16 245 9
16 246 9
16 247 4
16 249 1
16 252 7
16 253 1
16 254 8
16 258 6
16 261 2
16 264 6
16 265 8
16 266 5
16 267 8
16 268 10
16 270 6
16 273 9
16 280 1
16 281 5
16 284 7
16 286 8
16 287 7
16 288 7
16 291 8
16 292 8
16 293 4
16 297 10
16 299 4
16 302 1
16 304 7
16 307 9
16 309 4
16 310 4
16 319 3
16 323 10
16 325 9
16 326 5
16 329 9
16 330 1
16 331 4
16 332 6
16 336 9
16 338 10
16 342 10
16 343 6
16 344 5
16 347 1
16 357 10
16 361 3
16 362 1
16 363 5
16 365 1
16 366 5
16 367 2
16 369 1
16 370 2
16 371 2
16 372 7
16 373 4
16 376 7
16 377 10
16 379 2
16 380 2
16 382 1
16 385 10
16 386 2
16 387 9
16 389 9
16 391 5
16 392 9
16 393 2
16 395 2
16 398 8
16 401 7
16 403 5
16 404 4
16 408 4
16 410 2
16 413 1
16 415 1
16 418 8
16 422 5
16 425 7
16 429 5
16 430 5
16 434 7
16 437 9
16 438 4
16 440 6
16 441 5
16 442 3
16 443 3
16 446 1
16 452 3
16 454 3
16 458 8
16 459 10
16 460 6
16 461 8
16 462 5
16 463 8
16 464 3
16 467 1
16 468 3
16 471 8
16 473 7
16 475 1
16 478 3
16 479 8
16 480 2
16 481 4
16 484 3
16 489 3
16 491 10
16 492 5
16 494 4
16 495 2
16 496 2
16 498 6
16 0 5
16 1 5
16 4 6
16 8 3
16 9 3
16 11 10
16 12 5
16 14 2
17 18 5
17 19 10
17 20 10
17 23 9
17 24 1
17 26 3
17 27 6
17 30 5
17 31 2
17 32 7
17 35 5
17 36 10
17 38 4
17 39 8
17 43 1
17 46 4
17 47 7
17 49 7
17 52 1
17 53 1
17 55 1
17 59 8
17 60 9
17 62 5
17 66 10
17 67 3
17 68 10
17 69 9
17 70 4
17 71 6
17 72 6
17 74 4
17 75 6
17 78 5
17 79 7
17 80 1
17 83 7
17 85 7
17 86 2
17 87 5
17 88 5
17 93 7
17 95 4
17 97 6
17 101 3
17 102 4
17 104 1
17 105 5
17 106 4
17 107 1
17 108 3
17 109 7
17 112 7
17 113 3
17 116 3
17 117 7
17 119 3
17 120 6
17 122 5
17 125 3
17 126 7
17 128 8
17 129 3
17 132 1
17 135 1
17 136 4
17 137 10
17 138 7
17 146 2
17 148 8
17 149 10
17 152 6
17 153 3
17 155 3
17 156 9
17 158 7
17 160 2
17 162 4
17 166 8
17 169 10
17 170 8
17 173 9
17 175 7
17 176 8
17 180 6
17 184 9
17 185 2
17 187 3
17 188 3
17 190 2
17 191 3
17 192 8
17 196 5
17 198 10
17 199 2
17 200 8
17 201 10
17 202 2
17 206 3
17 207 6
17 210 4
17 212 1
17 217 1
17 219 6
17 220 7
17 221 5
17 222 10
17 223 6
17 224 3
17 226 5
17 228 5
17 229 4
17 230 5
17 231 1
17 234 1
17 236 2
17 238 4
17 239 9
17 241 3
17 242 3
17 244 3
17 246 7
17 249 2
17 251 10
17 253 5
17 254 6
17 256 6
17 259 8
17 261 5
17 265 5
17 266 8
17 267 6
17 272 7
17 274 1
17 279 7
17 283 9
17 284 7
17 288 1
17 289 5
17 291 7
17 294 8
17 297 1
17 300 4
17 303 10
17 304 10
17 305 7
17 306 3
17 307 1
17 309 10
17 310 4
17 313 3
17 316 9
17 317 2
17 320 10
17 321 6
17 322 9
17 323 7
17 324 10
17 325 8
17 326 7
17 328 6
17 329 3
17 331 2
17 332 2
17 333 9
17 337 6
17 341 3
17 342 8
17 343 6
17 344 7
17 345 4
17 348 10
17 350 8
17 352 3
17 353 8
17 355 6
17 356 6
17 357 6
17 358 8
17 359 6
17 361 1
17 362 3
17 363 9
17 366 3
17 370 8
17 374 2
17 375 4
17 376 9
17 379 1
17 380 7
17 382 5
17 385 10
17 386 7
17 387 5
17 389 3
17 390 5
17 391 5
17 393 9
17 396 7
17 397 1
17 398 4
17 401 7
17 403 5
17 405 3
17 406 1
17 409 10
17 410 9
17 411 3
17 416 10
17 418 9
17 419 5
17 420 7
17 422 10
17 423 1
17 424 1
17 426 10
17 427 3
17 428 8
17 431 6
17 432 8
17 433 2
17 434 9
17 436 4
17 438 4
17 439 7
17 440 7
17 442 5
17 443 4
17 445 10
17 449 2
17 450 8
17 451 6
17 454 2
17 455 4
17 457 5
17 458 9
17 460 5
17 461 4
17 462 10
17 466 1
17 467 10
17 471 9
17 473 3
17 479 5
17 481 10
17 483 6
17 484 1
17 485 10
17 486 2
17 491 7
17 493 2
17 494 4
17 497 1
17 499 1
17 0 10
17 1 6
17 2 10
17 4 8
17 5 5
17 6 7
17 8 8
17 11 8
18 19 2
18 21 10
18 22 10
18 23 4
18 25 3
18 26 3
18 28 7
18 29 8
18 31 9
18 38 9
18 46 3
18 47 6
18 50 4
18 52 1
18 54 6
18 55 8
18 59 2
18 61 9
18 63 4
18 65 2
18 66 10
18 70 4
18 71 1
18 72 1
18 73 3
18 78 7
18 79 7
18 80 3
18 83 7
18 84 4
18 85 6
18 93 5
18 97 4
18 98 1
18 99 2
18 101 8
18 103 2
18 106 5
18 109 9
18 110 6
18 114 4
18 115 9
18 119 10
18 120 9
18 121 2
18 122 2
18 124 8
18 125 5
18 128 6
18 131 1
18 134 4
18 136 10
18 137 8
18 139 1
18 141 3
18 142 4
18 143 7
18 144 2
18 146 6
18 147 4
18 148 2
18 149 4
18 150 6
18 151 10
18 153 4
18 154 3
18 155 10
18 156 3
18 158 8
18 161 4
18 162 1
18 164 7
18 165 5
18 166 3
18 167 6
18 168 2
18 172 1
18 173 1
18 174 4
18 176 9
18 177 7
18 179 3
18 180 8
18 182 7
18 183 8
18 186 7
18 188 5
18 189 6
18 190 10
18 192 1
18 193 2
18 195 8
18 197 7
18 200 1
18 202 3
18 206 8
18 208 10
18 209 3
18 210 2
18 213 8
18 214 6
18 215 2
18 217 6
18 218 3
18 225 9
18 226 5
18 227 2
18 229 2
18 234 5
18 237 7
18 239 5
18 241 1
18 243 1
18 244 2
18 246 5
18 248 5
18 250 6
18 251 10
18 252 8
18 253 6
18 254 6
18 255 4
18 257 6
18 259 4
18 261 10
18 263 5
18 266 6
18 269 8
18 270 7
18 272 10
18 273 6
18 274 2
18 276 2
18 292 10
18 293 3
18 295 4
18 297 4
18 298 10
18 299 4
18 301 6
18 305 2
18 311 4
18 312 9
18 314 3
18 315 5
18 316 7
18 318 6
18 320 1
18 321 1
18 323 1
18 325 9
18 326 3
18 327 2
18 328 10
18 329 3
18 331 10
18 335 4
18 336 3
18 337 7
18 339 6
18 341 8
18 344 8
18 346 1
18 349 4
